date;time;temp °C;humidity %;pressure hPA;lux;average mic;pm1;pm2.5;pm10;gas;
21.01.01;09:18:51;22.0;56;1008;2078;6.1;6;9;10;199922;
21.01.01;09:19:02;21.9;56;1008;2092;6.1;4;8;9;200509;
21.01.01;09:19:12;21.9;56;1008;2075;7.0;3;8;8;198642;
21.01.01;09:19:23;21.9;56;1008;2075;5.9;4;9;9;197836;
21.01.01;09:19:33;21.9;56;1008;2075;6.9;6;9;10;195457;
21.01.01;09:19:44;22.0;57;1008;2082;6.6;7;10;12;192916;
21.01.01;09:19:54;22.0;57;1008;2065;6.0;6;10;13;184239;
21.01.01;09:20:05;22.0;57;1008;2061;5.5;5;9;12;182857;
21.01.01;09:20:15;22.1;57;1008;2026;7.1;4;8;10;180345;
21.01.01;09:20:26;22.1;57;1008;2051;6.8;5;8;9;177347;
21.01.01;09:20:36;22.1;57;1008;2058;5.9;5;9;10;177531;
21.01.01;09:20:47;22.1;57;1008;2049;5.9;4;7;7;174446;
21.01.01;09:20:57;22.2;57;1008;2044;5.9;6;9;9;174090;
21.01.01;09:21:08;22.2;57;1008;2040;6.9;4;7;7;170781;
21.01.01;09:21:18;22.2;57;1008;2023;5.5;4;7;7;168921;
21.01.01;09:21:29;22.3;57;1008;2034;5.3;5;8;8;165321;
21.01.01;09:21:39;22.3;57;1008;2076;5.6;5;7;7;164050;
21.01.01;09:21:50;22.4;57;1008;2072;7.3;6;9;9;159900;
21.01.01;09:22:01;22.4;56;1008;2040;7.3;5;9;9;162798;
21.01.01;09:22:11;22.4;56;1008;2040;6.0;4;7;7;162179;
21.01.01;09:22:22;22.4;56;1008;2031;8.1;4;8;8;163578;
21.01.01;09:22:32;22.4;56;1008;2034;6.8;5;8;9;163735;
21.01.01;09:22:43;22.4;56;1008;2047;6.3;5;8;8;163892;
21.01.01;09:22:53;22.4;56;1008;2030;7.9;6;9;9;164366;
21.01.01;09:23:04;22.4;56;1008;2038;5.7;6;9;9;165321;
21.01.01;09:23:14;22.4;56;1008;2013;6.6;5;8;10;165642;
21.01.01;09:23:25;22.4;56;1008;1996;6.9;4;8;10;163892;
21.01.01;09:23:35;22.4;56;1008;2025;6.8;4;7;9;164366;
21.01.01;09:23:46;22.4;57;1008;2012;8.0;3;8;8;163892;
21.01.01;09:23:56;22.4;56;1008;2021;6.4;3;8;9;164683;
21.01.01;09:24:07;22.4;57;1008;2011;6.1;5;8;10;163892;
21.01.01;09:24:17;22.4;57;1008;2011;6.8;4;7;10;161718;
21.01.01;09:24:28;22.5;57;1008;2024;5.3;4;9;9;161412;
21.01.01;09:24:38;22.5;57;1008;2003;5.8;4;10;10;161872;
21.01.01;09:24:49;22.5;57;1008;2007;6.7;6;10;10;160200;
21.01.01;09:24:59;22.5;57;1008;1998;5.5;5;9;10;160956;
21.01.01;09:25:10;22.5;57;1008;2014;7.7;6;8;9;158416;
21.01.01;09:25:20;22.5;57;1008;2014;6.0;6;9;10;160050;
21.01.01;09:25:31;22.4;56;1008;1997;6.2;5;10;11;163892;
21.01.01;09:25:41;22.4;57;1008;1989;6.1;5;10;12;162643;
21.01.01;09:25:52;22.4;57;1008;1997;6.5;5;10;12;163578;
21.01.01;09:26:02;22.4;57;1008;1997;5.0;5;9;11;165803;
21.01.01;09:26:13;22.4;57;1008;2010;4.8;5;9;11;163109;
21.01.01;09:26:24;22.4;57;1008;2014;5.8;5;9;10;163109;
21.01.01;09:26:34;22.4;57;1008;1989;5.4;6;9;10;160804;
21.01.01;09:26:45;22.4;57;1008;1976;5.6;6;9;10;156527;
21.01.01;09:26:55;22.5;57;1008;1993;6.8;6;9;10;153156;
21.01.01;09:27:06;22.5;57;1008;1989;5.3;6;9;10;150721;
21.01.01;09:27:16;22.5;57;1008;1983;5.9;6;9;10;149010;
21.01.01;09:27:27;22.4;57;1008;1979;5.0;6;9;10;153019;
21.01.01;09:27:37;22.5;57;1008;1983;6.3;5;8;9;155105;
21.01.01;09:27:48;22.4;56;1008;1979;5.2;4;7;7;158269;
21.01.01;09:27:58;22.4;56;1008;1979;3.5;4;8;8;159154;
21.01.01;09:28:09;22.3;56;1008;1979;6.7;5;8;11;163265;
21.01.01;09:28:19;22.3;56;1008;1979;6.1;6;10;12;167102;
21.01.01;09:28:30;22.3;56;1008;1978;5.3;5;11;13;170269;
21.01.01;09:28:40;22.3;56;1008;1982;5.7;6;13;14;169424;
21.01.01;09:28:51;22.2;56;1008;1965;5.1;4;8;10;170269;
21.01.01;09:29:01;22.3;56;1008;1974;4.7;5;9;11;167594;
21.01.01;09:29:12;22.2;56;1008;1982;6.3;6;9;10;168587;
21.01.01;09:29:22;22.2;56;1008;1982;4.5;5;9;9;172159;
21.01.01;09:29:33;22.3;56;1008;1973;5.6;4;8;8;171812;
21.01.01;09:29:44;22.2;56;1008;1978;6.4;5;8;11;173031;
21.01.01;09:29:54;22.2;56;1008;1965;4.9;6;9;11;174625;
21.01.01;09:30:05;22.2;56;1008;1962;4.8;5;8;10;175885;
21.01.01;09:30:15;22.3;56;1008;1953;5.0;6;9;10;174446;
21.01.01;09:30:26;22.2;56;1008;1969;5.2;5;8;9;175523;
21.01.01;09:30:36;22.2;56;1008;1947;5.6;6;8;10;173559;
21.01.01;09:30:47;22.2;56;1008;1949;5.6;7;8;10;176979;
21.01.01;09:30:57;22.3;56;1008;1926;5.1;7;9;9;174090;
21.01.01;09:31:08;22.2;56;1008;1945;5.2;6;8;10;173736;
21.01.01;09:31:18;22.3;56;1008;1944;4.9;6;9;11;168421;
21.01.01;09:31:29;22.3;56;1008;1979;3.7;5;8;10;159452;
21.01.01;09:31:39;22.3;56;1008;1863;6.2;6;8;8;159303;
21.01.01;09:31:50;22.3;56;1008;1788;5.0;5;7;7;162488;
21.01.01;09:32:00;22.3;56;1008;1863;5.1;5;8;10;161108;
21.01.01;09:32:11;22.3;56;1008;1860;4.1;7;10;12;159154;
21.01.01;09:32:21;22.3;56;1008;1932;5.0;6;11;12;159900;
21.01.01;09:32:32;22.3;56;1008;1915;5.4;7;13;15;161260;
21.01.01;09:32:42;22.4;56;1008;1899;4.5;5;12;14;162025;
21.01.01;09:32:53;22.3;56;1008;1922;5.0;5;12;14;164050;
21.01.01;09:33:03;22.3;55;1008;1926;5.4;4;7;10;168421;
21.01.01;09:33:14;22.3;55;1008;1900;4.7;5;9;11;172333;
21.01.01;09:33:24;22.3;55;1008;1886;5.9;5;8;9;174983;
21.01.01;09:33:35;22.3;55;1008;1874;4.9;4;8;8;180536;
21.01.01;09:33:45;22.3;55;1008;1884;4.4;5;7;8;185239;
21.01.01;09:33:56;22.3;54;1008;1860;5.0;4;5;6;193683;
21.01.01;09:34:06;22.3;55;1008;1870;5.3;5;8;10;194677;
21.01.01;09:34:17;22.3;55;1008;1879;5.4;5;8;10;194899;
21.01.01;09:34:27;22.2;55;1008;1899;4.8;5;6;8;200745;
21.01.01;09:34:38;22.2;55;1008;1886;3.8;4;5;7;205829;
21.01.01;09:34:48;22.2;55;1008;1887;7.7;5;5;6;206702;
21.01.01;09:34:59;22.2;55;1008;1896;5.5;4;5;7;211178;
21.01.01;09:35:09;22.1;55;1008;1888;6.1;3;5;7;211178;
21.01.01;09:35:20;22.1;55;1008;1862;5.0;6;8;10;211701;
21.01.01;09:35:30;22.1;55;1008;1887;6.6;5;7;9;212757;
21.01.01;09:35:41;22.1;55;1008;1891;6.2;4;6;8;210138;
21.01.01;09:35:51;22.1;55;1008;1879;5.9;3;6;10;211439;
21.01.01;09:36:02;22.1;55;1008;1886;5.4;2;5;9;212890;
21.01.01;09:36:12;22.1;55;1008;1899;5.2;4;6;9;211439;
21.01.01;09:36:23;22.1;55;1008;1886;5.8;4;6;9;212228;
21.01.01;09:36:33;22.2;55;1008;1899;7.0;2;6;7;208469;
21.01.01;09:36:44;22.2;55;1008;1907;6.3;2;6;8;206327;
21.01.01;09:36:54;22.2;55;1008;1887;6.0;3;7;8;204228;
21.01.01;09:37:05;22.2;55;1008;1913;7.0;3;7;8;199106;
21.01.01;09:37:16;22.3;55;1008;1910;6.6;4;8;9;202412;
21.01.01;09:37:26;22.3;55;1008;1852;5.7;5;9;10;201100;
21.01.01;09:37:37;22.3;55;1008;1890;5.2;3;5;8;203498;
21.01.01;09:37:47;22.3;55;1008;1904;5.4;3;7;9;203741;
21.01.01;09:37:58;22.3;55;1008;1909;5.1;3;7;10;201575;
21.01.01;09:38:08;22.4;55;1008;1917;6.0;4;8;13;197836;
21.01.01;09:38:19;22.4;55;1008;1917;6.0;4;6;12;197037;
21.01.01;09:38:29;22.4;55;1008;1903;7.1;3;5;10;197722;
21.01.01;09:38:40;22.5;55;1008;1874;6.9;4;6;7;195681;
21.01.01;09:38:50;22.5;55;1008;1859;5.9;4;6;7;187066;
21.01.01;09:39:01;22.5;55;1008;1836;6.2;4;6;7;183644;
21.01.01;09:39:11;22.5;55;1008;1823;6.6;4;7;7;183447;
21.01.01;09:39:22;22.6;55;1008;1839;5.5;3;5;5;182857;
21.01.01;09:39:32;22.6;55;1008;1852;4.7;3;7;8;182271;
21.01.01;09:39:43;22.6;56;1008;1864;5.5;4;7;7;179209;
21.01.01;09:39:53;22.6;55;1008;1834;6.1;3;6;6;181689;
21.01.01;09:40:04;22.6;55;1008;1834;6.0;3;6;7;185239;
21.01.01;09:40:14;22.6;55;1008;1821;6.4;3;8;8;184438;
21.01.01;09:40:25;22.6;55;1008;1817;6.0;5;9;10;183250;
21.01.01;09:40:35;22.6;55;1008;1796;7.0;5;8;8;180727;
21.01.01;09:40:46;22.6;55;1008;1808;5.3;4;7;7;179965;
21.01.01;09:40:56;22.6;55;1008;1804;5.8;5;8;8;185038;
21.01.01;09:41:07;22.6;55;1008;1816;5.9;5;8;8;182857;
21.01.01;09:41:18;22.6;55;1008;1816;6.7;5;8;8;181496;
21.01.01;09:41:28;22.7;55;1008;1815;4.8;5;7;8;177531;
21.01.01;09:41:39;22.7;55;1008;1811;5.7;3;7;7;180345;
21.01.01;09:41:49;22.7;55;1008;1794;6.8;4;6;7;181111;
21.01.01;09:42:00;22.7;55;1008;1798;6.0;4;6;6;183053;
21.01.01;09:42:10;22.7;55;1008;1811;5.2;4;8;9;182857;
21.01.01;09:42:21;22.7;55;1008;1798;5.5;4;8;10;182661;
21.01.01;09:42:31;22.7;55;1008;1811;5.7;4;7;8;179965;
21.01.01;09:42:42;22.6;55;1008;1794;6.4;4;7;8;176613;
21.01.01;09:42:52;22.7;55;1008;1785;6.2;3;7;7;175704;
21.01.01;09:43:03;22.7;55;1008;1797;5.8;3;7;7;171985;
21.01.01;09:43:13;22.6;55;1008;1793;4.6;3;7;8;171812;
21.01.01;09:43:24;22.7;55;1008;1772;5.5;5;7;9;169593;
21.01.01;09:43:34;22.7;55;1008;1788;4.9;5;7;7;166288;
21.01.01;09:43:45;22.7;55;1008;1792;5.5;4;9;9;161872;
21.01.01;09:43:55;22.7;55;1008;1783;4.9;4;8;8;157393;
21.01.01;09:44:06;22.7;55;1008;1745;6.5;4;8;8;156527;
21.01.01;09:44:16;22.7;55;1008;1777;7.8;4;8;8;157393;
21.01.01;09:44:27;22.7;55;1008;1768;5.3;4;8;9;156959;
21.01.01;09:44:37;22.7;55;1008;1763;5.3;4;7;7;160200;
21.01.01;09:44:48;22.7;55;1008;1742;5.1;4;7;7;162643;
21.01.01;09:44:58;22.7;55;1008;1738;4.9;5;7;9;165321;
21.01.01;09:45:09;22.7;55;1008;1750;5.6;3;6;9;169930;
21.01.01;09:45:19;22.7;55;1008;1742;4.1;4;5;7;173559;
21.01.01;09:45:30;22.7;55;1007;1733;5.6;4;5;7;175163;
21.01.01;09:45:40;22.6;54;1008;1741;6.6;4;6;7;179586;
21.01.01;09:45:51;22.6;54;1008;1728;6.0;5;8;9;180155;
21.01.01;09:46:02;22.6;55;1008;1739;7.2;3;6;8;179586;
21.01.01;09:46:12;22.6;55;1008;1718;5.3;3;6;9;178646;
21.01.01;09:46:23;22.6;54;1008;1714;5.7;5;8;8;180155;
21.01.01;09:46:33;22.6;54;1008;1717;6.1;5;8;8;181111;
21.01.01;09:46:44;22.6;54;1008;1696;6.0;4;7;8;183053;
21.01.01;09:46:54;22.6;54;1008;1691;5.8;5;8;8;182857;
21.01.01;09:47:05;22.7;55;1008;1683;4.9;5;8;8;180727;
21.01.01;09:47:15;22.7;55;1008;1674;5.7;5;7;8;177347;
21.01.01;09:47:26;22.7;55;1007;1682;5.6;5;8;9;176979;
21.01.01;09:47:36;22.8;55;1008;1707;4.8;4;7;7;176248;
21.01.01;09:47:47;22.8;55;1008;1694;5.5;5;8;10;176979;
21.01.01;09:47:57;22.8;55;1007;1681;4.6;3;6;7;177163;
21.01.01;09:48:08;22.8;55;1008;1673;5.9;3;5;6;176248;
21.01.01;09:48:18;22.8;55;1008;1685;5.1;3;5;6;178459;
21.01.01;09:48:29;22.8;54;1007;1673;5.7;4;8;9;180155;
21.01.01;09:48:39;22.8;54;1007;1681;5.8;3;6;6;179209;
21.01.01;09:48:50;22.7;54;1008;1681;6.6;4;7;7;179397;
21.01.01;09:49:00;22.7;55;1008;1684;4.8;3;7;7;178833;
21.01.01;09:49:11;22.7;55;1008;1675;5.3;3;5;5;179021;
21.01.01;09:49:21;22.7;55;1008;1675;4.5;4;6;6;180536;
21.01.01;09:49:32;22.7;55;1008;1662;5.6;3;8;8;179209;
21.01.01;09:49:42;22.6;55;1007;1653;5.4;3;8;8;180536;
21.01.01;09:49:53;22.6;55;1008;1636;6.3;2;6;7;180345;
21.01.01;09:50:03;22.6;55;1007;1649;6.6;3;6;9;178833;
21.01.01;09:50:14;22.6;55;1008;1632;6.1;5;8;10;178833;
21.01.01;09:50:24;22.6;55;1008;1627;5.3;5;8;9;179586;
21.01.01;09:50:35;22.6;55;1008;1618;4.4;4;7;7;179586;
21.01.01;09:50:45;22.6;55;1008;1656;5.4;5;8;8;179209;
21.01.01;09:50:56;22.6;55;1008;1643;5.8;3;6;7;175342;
21.01.01;09:51:06;22.6;55;1008;1625;5.0;3;6;7;173207;
21.01.01;09:51:17;22.6;55;1008;1638;5.9;4;8;9;168587;
21.01.01;09:51:28;22.6;55;1008;1622;5.4;4;6;7;165321;
21.01.01;09:51:38;22.6;55;1007;1647;6.3;4;7;7;163109;
21.01.01;09:51:49;22.6;55;1008;1647;5.1;4;7;7;162179;
21.01.01;09:51:59;22.7;55;1008;1605;5.1;2;5;5;162025;
21.01.01;09:52:10;22.7;55;1008;1629;6.3;2;6;6;163265;
21.01.01;09:52:20;22.7;55;1008;1613;6.0;4;7;8;162488;
21.01.01;09:52:31;22.7;55;1008;1604;5.6;4;7;7;162179;
21.01.01;09:52:41;22.7;55;1008;1633;7.8;3;6;6;165161;
21.01.01;09:52:52;22.7;55;1007;1625;5.8;3;7;7;167266;
21.01.01;09:53:02;22.7;55;1007;1616;5.9;4;9;9;167924;
21.01.01;09:53:13;22.7;55;1007;1636;6.1;2;7;9;170269;
21.01.01;09:53:23;22.7;55;1008;1624;5.9;4;8;10;174090;
21.01.01;09:53:34;22.6;54;1008;1624;5.4;3;6;7;177347;
21.01.01;09:53:44;22.7;54;1008;1615;5.5;4;7;7;180155;
21.01.01;09:53:55;22.7;55;1008;1624;7.0;4;7;7;176796;
21.01.01;09:54:05;22.7;55;1008;1624;5.8;5;9;10;174625;
21.01.01;09:54:16;22.7;55;1008;1628;6.6;3;7;7;172856;
21.01.01;09:54:26;22.7;54;1007;1615;5.2;3;7;7;176248;
21.01.01;09:54:37;22.7;55;1007;1619;6.2;3;7;8;173736;
21.01.01;09:54:47;22.7;55;1008;1614;8.1;3;7;8;178459;
21.01.01;09:54:58;22.7;55;1008;1593;5.3;3;7;7;177531;
21.01.01;09:55:08;22.7;55;1008;1597;6.0;2;5;5;180727;
21.01.01;09:55:19;22.7;54;1008;1576;7.4;2;5;5;183053;
21.01.01;09:55:29;22.7;54;1008;1580;6.2;3;6;7;183842;
21.01.01;09:55:40;22.7;54;1008;1592;5.8;4;6;7;185038;
21.01.01;09:55:51;22.7;54;1008;1617;5.6;3;4;4;184438;
21.01.01;09:56:01;22.7;55;1008;1617;5.9;4;5;5;182271;
21.01.01;09:56:12;22.7;55;1008;1567;5.9;3;5;5;180345;
21.01.01;09:56:22;22.7;55;1008;1605;5.1;4;5;6;180155;
21.01.01;09:56:33;22.7;54;1008;1596;7.0;4;5;7;182271;
21.01.01;09:56:43;22.7;55;1008;1605;6.5;4;4;6;180345;
21.01.01;09:56:54;22.7;55;1008;1592;5.2;3;3;5;179021;
21.01.01;09:57:04;22.7;54;1008;1592;5.4;4;6;7;183053;
21.01.01;09:57:15;22.7;54;1008;1596;6.2;3;4;5;183447;
21.01.01;09:57:25;22.7;54;1008;1605;6.4;6;7;7;185844;
21.01.01;09:57:36;22.6;54;1008;1617;5.8;4;6;6;194788;
21.01.01;09:57:46;22.6;54;1008;1584;5.3;3;5;5;195457;
21.01.01;09:57:57;22.6;54;1008;1630;6.3;3;5;5;195457;
21.01.01;09:58:07;22.6;54;1008;1617;6.4;3;5;5;184239;
21.01.01;09:58:18;22.6;55;1008;1605;6.6;5;7;7;177163;
21.01.01;09:58:28;22.7;54;1008;1613;5.0;2;5;7;181111;
21.01.01;09:58:39;22.7;54;1008;1613;6.0;3;6;6;181303;
21.01.01;09:58:49;22.7;54;1008;1609;5.6;3;6;6;182857;
21.01.01;09:59:00;22.7;54;1008;1593;6.4;3;5;5;185038;
21.01.01;09:59:10;22.7;54;1008;1623;5.4;3;5;7;181883;
21.01.01;09:59:21;22.7;55;1008;1632;5.1;3;6;7;174804;
21.01.01;09:59:31;22.8;55;1008;1611;4.4;3;6;7;173031;
21.01.01;09:59:42;22.8;54;1008;1636;6.3;3;5;5;176430;
21.01.01;09:59:52;22.8;55;1008;1490;8.2;2;5;5;174268;
21.01.01;10:00:03;22.8;55;1008;1465;6.7;3;6;7;171295;
21.01.01;10:00:13;22.9;54;1008;1475;5.8;4;6;7;173736;
21.01.01;10:00:24;22.9;54;1008;1466;5.2;3;5;6;174983;
21.01.01;10:00:34;22.9;54;1008;1475;5.1;2;5;5;173031;
21.01.01;10:00:45;22.9;54;1008;1475;5.9;2;5;5;175163;
21.01.01;10:00:55;22.9;54;1008;1479;5.3;2;5;5;176613;
21.01.01;10:01:06;22.9;54;1008;1470;5.0;3;5;5;175163;
21.01.01;10:01:16;22.9;55;1008;1466;6.2;4;7;7;172333;
21.01.01;10:01:27;22.9;54;1008;1465;6.1;4;6;7;174090;
21.01.01;10:01:37;22.9;54;1008;1482;5.9;4;7;8;175163;
21.01.01;10:01:48;22.9;54;1008;1483;6.2;6;8;11;179209;
21.01.01;10:01:58;22.9;54;1007;1487;6.3;4;6;8;181303;
21.01.01;10:02:09;22.9;54;1008;1479;6.7;5;6;9;183842;
21.01.01;10:02:19;22.9;54;1008;1490;5.5;5;6;9;183053;
21.01.01;10:02:30;22.9;54;1008;1470;6.5;4;5;7;184838;
21.01.01;10:02:40;22.9;54;1008;1479;5.5;4;6;7;186250;
21.01.01;10:02:51;22.9;54;1008;1471;5.5;3;6;7;192048;
21.01.01;10:03:02;22.9;54;1008;1496;6.7;3;7;8;191402;
21.01.01;10:03:12;22.9;54;1008;1496;5.5;2;8;8;186047;
21.01.01;10:03:23;22.8;54;1008;1512;6.9;2;6;6;193463;
21.01.01;10:03:33;22.9;54;1008;1508;6.2;3;6;7;192916;
21.01.01;10:03:44;22.8;54;1007;1524;5.8;3;6;7;194344;
21.01.01;10:03:54;22.8;53;1008;1482;6.0;2;5;5;194566;
21.01.01;10:04:05;22.8;54;1008;1465;5.0;5;7;7;194788;
21.01.01;10:04:15;22.8;54;1008;1484;6.0;4;6;7;196583;
21.01.01;10:04:26;22.8;53;1008;1491;6.3;2;6;6;199222;
21.01.01;10:04:36;22.8;53;1008;1469;7.9;2;7;7;202532;
21.01.01;10:04:47;22.8;53;1008;1452;6.6;2;7;7;210138;
21.01.01;10:04:57;22.7;53;1008;1427;7.1;4;7;8;215443;
21.01.01;10:05:08;22.7;53;1008;1434;6.8;4;7;8;219601;
21.01.01;10:05:18;22.6;53;1008;1463;6.1;5;7;8;224217;
21.01.01;10:05:29;22.6;53;1008;1438;5.8;3;6;7;224512;
21.01.01;10:05:39;22.6;53;1008;1442;6.2;4;6;7;228266;
21.01.01;10:05:50;22.5;53;1008;1437;6.6;4;6;6;234862;
21.01.01;10:06:00;22.5;53;1008;1424;8.0;4;6;7;236654;
21.01.01;10:06:11;22.5;53;1008;1421;6.7;4;6;6;241680;
21.01.01;10:06:21;22.4;53;1008;1391;7.1;2;5;5;244625;
21.01.01;10:06:32;22.4;53;1008;1419;7.0;2;5;5;243751;
21.01.01;10:06:42;22.3;53;1008;1432;6.1;2;4;4;248363;
21.01.01;10:06:53;22.3;53;1008;1428;6.0;2;5;5;252403;
21.01.01;10:07:04;22.3;53;1008;1410;5.8;4;6;6;254473;
21.01.01;10:07:14;22.3;53;1008;1406;5.9;4;4;4;255044;
21.01.01;10:07:25;22.2;53;1008;1400;6.6;2;3;3;256385;
21.01.01;10:07:35;22.2;53;1008;1376;5.6;3;5;5;260892;
21.01.01;10:07:46;22.2;53;1008;1393;5.5;3;5;6;264326;
21.01.01;10:07:56;22.2;53;1008;1405;5.3;3;5;6;264942;
21.01.01;10:08:07;22.1;53;1008;1393;6.3;4;8;8;266181;
21.01.01;10:08:17;22.2;53;1008;1400;6.6;2;5;6;266597;
21.01.01;10:08:28;22.1;53;1008;1393;7.2;2;4;5;267223;
21.01.01;10:08:38;22.1;53;1008;1393;5.9;3;6;6;269120;
21.01.01;10:08:49;22.1;53;1008;1404;6.5;3;6;6;267852;
21.01.01;10:08:59;22.1;53;1008;1400;5.7;3;6;6;270399;
21.01.01;10:09:10;22.1;53;1008;1383;5.3;3;6;6;270185;
21.01.01;10:09:20;22.1;53;1008;1421;4.8;3;6;6;271690;
21.01.01;10:09:31;22.1;53;1008;1396;5.6;2;5;5;273431;
21.01.01;10:09:41;22.1;53;1008;1371;6.0;4;6;6;272994;
21.01.01;10:09:52;22.1;53;1008;1383;5.3;4;6;6;272994;
21.01.01;10:10:02;22.1;53;1008;1390;4.7;4;5;5;269120;
21.01.01;10:10:13;22.1;53;1008;1386;4.8;4;7;7;268063;
21.01.01;10:10:23;22.1;53;1008;1382;5.5;2;5;5;269545;
21.01.01;10:10:34;22.1;53;1008;1386;5.4;2;5;5;267433;
21.01.01;10:10:45;22.1;53;1008;1373;6.4;3;6;6;267852;
21.01.01;10:10:55;22.1;53;1008;1377;6.1;3;6;6;262497;
21.01.01;10:11:06;22.1;54;1008;1382;5.6;3;6;7;259701;
21.01.01;10:11:16;22.1;53;1008;1394;5.5;3;6;7;264531;
21.01.01;10:11:27;22.1;53;1008;1381;5.1;5;7;9;259306;
21.01.01;10:11:37;22.1;53;1008;1381;7.1;4;5;7;261091;
21.01.01;10:11:48;22.1;54;1008;1377;7.0;4;6;7;256192;
21.01.01;10:11:58;22.1;54;1008;1377;6.2;2;5;6;259701;
21.01.01;10:12:09;22.0;54;1008;1360;6.2;3;6;7;259503;
21.01.01;10:12:19;22.0;54;1008;1380;6.8;3;6;8;260494;
21.01.01;10:12:30;22.0;54;1008;1371;5.1;4;8;8;261291;
21.01.01;10:12:40;22.0;54;1008;1363;5.2;4;8;8;261692;
21.01.01;10:12:51;22.0;54;1008;1346;4.0;2;4;5;260892;
21.01.01;10:13:01;22.0;54;1008;1350;4.6;2;4;6;261491;
21.01.01;10:13:12;22.0;54;1008;1342;5.4;3;5;6;257935;
21.01.01;10:13:22;22.0;54;1008;1321;6.3;2;5;6;252777;
21.01.01;10:13:33;22.0;54;1008;1328;5.5;2;5;5;252403;
21.01.01;10:13:43;22.0;54;1008;1332;4.7;2;5;5;246569;
21.01.01;10:13:54;22.1;54;1008;1345;5.3;3;6;6;242367;
21.01.01;10:14:04;22.1;54;1008;1324;6.1;3;6;6;236326;
21.01.01;10:14:15;22.1;55;1008;1349;5.1;4;7;8;233257;
21.01.01;10:14:25;22.2;55;1008;1339;4.6;4;6;8;229032;
21.01.01;10:14:36;22.2;55;1008;1306;5.2;4;6;7;224808;
21.01.01;10:14:46;22.2;55;1008;1318;5.8;2;4;5;225104;
21.01.01;10:14:57;22.3;55;1008;1335;5.2;2;3;5;222899;
21.01.01;10:15:07;22.3;55;1008;1301;5.7;2;3;5;220026;
21.01.01;10:15:18;22.3;55;1008;1334;4.9;2;4;4;220310;
21.01.01;10:15:28;22.3;54;1008;1318;5.9;2;4;4;225104;
21.01.01;10:15:39;22.3;54;1008;1325;5.1;2;4;6;227505;
21.01.01;10:15:49;22.3;54;1008;1325;4.5;1;4;6;229803;
21.01.01;10:16:00;22.3;54;1008;1312;5.8;2;5;5;231203;
21.01.01;10:16:10;22.3;54;1008;1308;5.6;3;6;6;234379;
21.01.01;10:16:21;22.3;54;1008;1315;5.1;3;7;7;237147;
21.01.01;10:16:31;22.2;54;1008;1299;4.9;3;7;7;242195;
21.01.01;10:16:42;22.2;54;1008;1286;5.2;4;6;7;241680;
21.01.01;10:16:52;22.2;54;1008;1298;5.2;4;7;7;246391;
21.01.01;10:17:03;22.2;54;1008;1290;5.2;3;7;8;244100;
21.01.01;10:17:13;22.2;54;1008;1305;4.5;4;8;9;243926;
21.01.01;10:17:24;22.2;54;1008;1319;4.9;4;7;7;243057;
21.01.01;10:17:35;22.2;54;1008;1289;4.6;3;5;6;240658;
21.01.01;10:17:45;22.2;54;1008;1298;5.0;3;5;6;245505;
21.01.01;10:17:56;22.2;54;1008;1259;5.5;3;5;6;251288;
21.01.01;10:18:06;22.2;54;1008;1288;5.1;3;6;6;248725;
21.01.01;10:18:17;22.2;54;1008;1284;6.7;3;6;6;248725;
21.01.01;10:18:27;22.2;54;1008;1280;5.8;4;9;10;244450;
21.01.01;10:18:38;22.2;54;1008;1284;5.5;3;7;8;244450;
21.01.01;10:18:48;22.2;54;1008;1284;6.2;5;8;9;240658;
21.01.01;10:18:59;22.3;54;1008;1279;5.3;3;6;8;239308;
21.01.01;10:19:09;22.3;54;1008;1264;5.6;3;6;7;233577;
21.01.01;10:19:20;22.3;54;1008;1252;5.6;3;6;7;226448;
21.01.01;10:19:30;22.4;54;1008;1274;5.2;5;7;7;214630;
21.01.01;10:19:41;22.4;55;1008;1266;4.9;5;7;7;210526;
21.01.01;10:19:51;22.5;55;1008;1274;5.3;4;8;8;211701;
21.01.01;10:20:02;22.5;55;1008;1274;4.8;5;7;8;213023;
21.01.01;10:20:12;22.5;54;1008;1278;5.3;6;7;7;212228;
21.01.01;10:20:23;22.6;55;1008;1278;5.7;4;6;6;211570;
21.01.01;10:20:33;22.6;54;1008;1270;6.0;3;6;7;210397;
21.01.01;10:20:44;22.6;54;1008;1291;4.6;4;6;7;209750;
21.01.01;10:20:54;22.6;54;1008;1295;5.9;5;8;8;211178;
21.01.01;10:21:05;22.6;54;1008;1274;7.1;5;8;8;214900;
21.01.01;10:21:15;22.6;54;1008;1282;6.4;3;6;6;217641;
21.01.01;10:21:26;22.6;54;1008;1291;5.3;3;6;8;217364;
21.01.01;10:21:37;22.5;54;1008;1273;5.4;3;5;6;223923;
21.01.01;10:21:47;22.5;54;1008;1269;5.7;3;7;7;222174;
21.01.01;10:21:58;22.5;54;1008;1265;6.1;3;7;7;223923;
21.01.01;10:22:08;22.5;54;1008;1291;6.7;3;7;7;225402;
21.01.01;10:22:19;22.4;54;1008;1274;5.0;5;8;8;226900;
21.01.01;10:22:29;22.4;54;1008;1282;5.9;5;7;8;230735;
21.01.01;10:22:40;22.4;54;1008;1269;6.5;5;7;7;230891;
21.01.01;10:22:50;22.4;54;1008;1269;5.7;5;8;10;231517;
21.01.01;10:23:01;22.4;54;1008;1286;6.1;5;8;10;230579;
